dataset_id,nlags,anisotropy_scaling,coordinates_type,variogram_model,opt_loss
20110701,2,2.944681858418159,euclidean,spherical,2.418380968936726
20120104,8,3.454487678615445,euclidean,linear,3.8425984507058693
20151108,2,1.5303121740967873,geographic,spherical,3.130701618431038
20151227,5,3.1485912379327523,geographic,power,5.34039254935269
20170425,21,2.1600891190730955,euclidean,power,2.9850864375388033
20201106,2,5.0,euclidean,spherical,2.0255153528798155
20210609,2,5.0,geographic,power,1.9551324850580747
20220104,50,5.0,euclidean,power,3.5740786225533157
20230224,33,0.7836574274325664,euclidean,gaussian,3.5014558452105073
20240105,3,4.417653784517069,euclidean,gaussian,6.239021528806737
20250331,48,0.05183120303354635,euclidean,gaussian,2.7515138505064924
