framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,64,power_law_0.6,0.07750400066375732
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,64,power_law_0.8,0.07762623786926269
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,64,power_law_1.2,0.07307648181915283
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,64,power_law_0.6,0.07779200077056884
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,64,power_law_0.8,0.07654784202575685
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,64,power_law_1.2,0.0878649616241455
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,64,power_law_0.6,0.08052032470703126
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,64,power_law_0.8,0.1004793643951416
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,64,power_law_1.2,0.12574975967407226
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,64,power_law_0.6,0.10425919532775878
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,64,power_law_0.8,0.13338303565979004
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,64,power_law_1.2,0.17063423156738283
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,64,power_law_0.6,0.15721407890319825
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,64,power_law_0.8,0.1777574348449707
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,64,power_law_1.2,0.2874182319641113
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,8192,7168,2048,8,256,1,64,power_law_0.6,0.2401215934753418
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,8192,7168,2048,8,256,1,64,power_law_0.8,0.2740902328491211
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,8192,7168,2048,8,256,1,64,power_law_1.2,0.5028723144531251
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,128,uniform,0.061945599317550656
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,128,uniform,0.06116799712181091
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,128,uniform,0.06062399744987488
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,128,uniform,0.06231039762496948
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,uniform,0.06255679726600646
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,uniform,0.06783360242843628
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,uniform,0.07630079984664917
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,16384,7168,2048,8,256,1,128,uniform,0.11000959873199463
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,128,power_law_0.6,0.0543398380279541
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,128,power_law_0.8,0.05432767868041992
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,128,power_law_1.2,0.05469632148742676
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,128,power_law_0.6,0.054483838081359856
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,128,power_law_0.8,0.054668159484863275
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,128,power_law_1.2,0.06047552108764649
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,128,power_law_0.6,0.0547654390335083
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,128,power_law_0.8,0.05484543800354004
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,128,power_law_1.2,0.06536960124969482
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,128,power_law_0.6,0.060034561157226565
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,128,power_law_0.8,0.06808512210845948
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,128,power_law_1.2,0.09655296325683593
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,power_law_0.6,0.06982207775115967
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,power_law_0.8,0.08237312316894532
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,power_law_1.2,0.13735103607177734
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,power_law_0.6,0.10039615631103516
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,power_law_0.8,0.136943359375
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,power_law_1.2,0.23971136093139647
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,power_law_0.6,0.18020736694335937
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,power_law_0.8,0.22596607208251954
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,power_law_1.2,0.49521537780761715
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,16384,7168,2048,8,256,1,128,power_law_0.6,0.2768985557556152
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,16384,7168,2048,8,256,1,128,power_law_0.8,0.32010944366455074
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,16384,7168,2048,8,256,1,128,power_law_1.2,0.7011724853515625
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,256,uniform,0.050032001733779904
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,256,uniform,0.04938560128211975
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,256,uniform,0.04848639965057373
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,256,uniform,0.04981760084629059
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,256,uniform,0.053744000196456906
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,8192,7168,2048,8,256,1,256,uniform,0.05982080101966858
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,16384,7168,2048,8,256,1,256,uniform,0.07479680180549622
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,32768,7168,2048,8,256,1,256,uniform,0.10915199518203736
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,256,power_law_0.6,0.042540798187255854
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,256,power_law_0.8,0.04253119945526123
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,256,power_law_1.2,0.043544960021972653
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,256,power_law_0.6,0.042707200050354006
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,256,power_law_0.8,0.044295678138732905
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,256,power_law_1.2,0.054314880371093756
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,256,power_law_0.6,0.04624127864837647
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,256,power_law_0.8,0.05423423767089843
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,256,power_law_1.2,0.0659942388534546
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,256,power_law_0.6,0.05337344169616699
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,256,power_law_0.8,0.06551616191864014
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,256,power_law_1.2,0.1034425640106201
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,256,power_law_0.6,0.0664735984802246
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,256,power_law_0.8,0.08142399787902832
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,256,power_law_1.2,0.2056198310852051
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,8192,7168,2048,8,256,1,256,power_law_0.6,0.10039039611816407
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,8192,7168,2048,8,256,1,256,power_law_0.8,0.12919872283935546
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,8192,7168,2048,8,256,1,256,power_law_1.2,0.38416831970214843
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,16384,7168,2048,8,256,1,256,power_law_0.6,0.17000320434570312
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,16384,7168,2048,8,256,1,256,power_law_0.8,0.25945472717285156
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,16384,7168,2048,8,256,1,256,power_law_1.2,0.7427641296386719
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,32768,7168,2048,8,256,1,256,power_law_0.6,0.32604801177978515
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,32768,7168,2048,8,256,1,256,power_law_0.8,0.4119539260864258
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,32768,7168,2048,8,256,1,256,power_law_1.2,1.646248321533203
