framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,batch_size,isl,tp_size,step,latency
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,1024,2,0,4.251062393188477
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,2048,2,0,9.691638469696045
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,4096,2,0,24.350684928894044
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,8192,2,0,70.9638900756836
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,16384,2,0,226.02198333740233
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,16,2,0,0.8509856104850769
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,32,2,0,0.9034687936306
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,64,2,0,1.011027193069458
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,128,2,0,1.1585695922374726
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,256,2,0,2.004463994503021
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,512,2,0,3.9967647790908813
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,1024,2,0,8.505958366394044
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,2048,2,0,19.341795349121092
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,4096,2,0,50.924828720092776
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,8192,2,0,142.96705169677733
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,16,2,0,0.9072000026702881
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,32,2,0,0.9941599905490875
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,64,2,0,1.1843200027942657
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,128,2,0,1.9366464018821716
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,256,2,0,3.7378496170043944
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,512,2,0,7.844585609436035
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,1024,2,0,16.92890872955322
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,2048,2,0,40.25468482971191
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,16,2,0,1.0974655985832213
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,32,2,0,1.2843551993370057
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,64,2,0,2.022806394100189
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,128,2,0,3.645910382270813
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,256,2,0,7.214044761657715
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,512,2,0,15.603462505340577
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,1024,2,0,34.13626251220703
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,2048,2,0,80.86581420898438
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,16,2,0,1.5132576107978821
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,32,2,0,2.2262688159942625
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,64,2,0,3.818339204788208
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,128,2,0,7.027811098098755
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,256,2,0,14.726742267608643
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,512,2,0,31.63607997894287
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,1024,2,0,68.4419174194336
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,16,2,0,2.652566409111023
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,32,2,0,4.197151947021484
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,64,2,0,7.3544095993042
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,128,2,0,14.195222282409668
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,256,2,0,29.987494277954102
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,16,2,0,5.059014320373535
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,32,2,0,8.25666561126709
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,64,2,0,15.117087841033936
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,128,2,0,28.822073554992677
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,16,4,0,0.8638944029808044
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,32,4,0,0.8330016076564789
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,64,4,0,0.8296768009662628
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,128,4,0,0.85207679271698
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,256,4,0,0.8519296050071716
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,512,4,0,0.8559903979301453
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,1024,4,0,0.8709152042865753
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,2048,4,0,0.9224096000194549
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,4096,4,0,1.1493472039699555
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,8192,4,0,2.3300640106201174
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,16384,4,0,6.997324705123901
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,32768,4,0,22.999871826171876
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,65536,4,0,84.25904922485351
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,131072,4,0,327.66908569335936
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,16,4,0,0.8367711961269378
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,32,4,0,0.846723198890686
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,64,4,0,0.8472096085548401
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,128,4,0,0.8509632110595703
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,256,4,0,0.8598944008350372
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,512,4,0,0.8850304007530212
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,1024,4,0,0.9215391933917999
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,2048,4,0,1.0178815722465515
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,4096,4,0,1.7362079858779906
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,8192,4,0,4.289641618728638
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,16384,4,0,14.258361625671387
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,32768,4,0,47.2567813873291
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,65536,4,0,170.54862213134766
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,131072,4,0,666.6260803222656
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,16,4,0,0.8428544044494629
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,32,4,0,0.8565152049064636
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,64,4,0,0.8555679976940155
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,128,4,0,0.8509440064430237
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,256,4,0,0.8702304065227509
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,512,4,0,0.9000224053859711
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,1024,4,0,0.9745248019695282
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,2048,4,0,1.3039711833000183
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,4096,4,0,2.4902112007141115
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,8192,4,0,6.517712020874024
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,16384,4,0,20.987577819824217
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,32768,4,0,72.31184692382813
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,65536,4,0,256.67691802978516
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,131072,4,0,998.5930114746094
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,16,4,0,0.8371712028980255
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,32,4,0,0.8261087954044342
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,64,4,0,0.8323007941246032
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,128,4,0,0.8322655975818634
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,256,4,0,0.8719743967056275
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,512,4,0,0.9195232033729553
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,1024,4,0,0.9517823934555054
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,2048,4,0,1.5128096103668214
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,4096,4,0,3.2994431972503664
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,8192,4,0,8.750099182128906
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,16384,4,0,28.114137649536133
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,32768,4,0,95.80115127563477
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,65536,4,0,348.3067687988281
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,131072,4,0,1344.9788330078125
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,16,4,0,0.8633567988872528
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,32,4,0,0.8479391932487488
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,64,4,0,0.8537567853927612
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,128,4,0,0.8647743999958039
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,256,4,0,0.8853088021278381
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,512,4,0,0.9488352060317993
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,1024,4,0,1.0277024030685424
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,2048,4,0,1.8090528011322022
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,4096,4,0,4.051292777061462
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,8192,4,0,10.942323303222656
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,16384,4,0,35.380557250976565
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,32768,4,0,119.78813018798829
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,65536,4,0,434.8708953857422
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,131072,4,0,1691.22890625
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,16,4,0,0.8466239988803863
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,32,4,0,0.841049599647522
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,64,4,0,0.8484159946441651
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,128,4,0,0.8675424039363862
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,256,4,0,0.9046240031719208
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,512,4,0,0.9670815944671631
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,1024,4,0,1.185974395275116
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,2048,4,0,2.109065628051758
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,4096,4,0,4.691667222976685
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,8192,4,0,13.27824001312256
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,16384,4,0,43.60818595886231
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,32768,4,0,144.33463439941406
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,65536,4,0,524.54677734375
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,16,4,0,0.841347199678421
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,32,4,0,0.857203197479248
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,64,4,0,0.8349632024765015
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,128,4,0,0.8566720008850097
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,256,4,0,0.91072319149971
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,512,4,0,0.9497984111309051
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,1024,4,0,1.3755072236061097
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,2048,4,0,2.7281439781188963
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,4096,4,0,6.368131303787232
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,8192,4,0,17.967433738708497
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,16384,4,0,59.866585922241214
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,32768,4,0,195.7330062866211
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,65536,4,0,713.4349853515625
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,16,4,0,0.8472768008708954
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,32,4,0,0.8368704080581665
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,64,4,0,0.8764735937118531
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,128,4,0,0.9042431890964509
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,256,4,0,0.9413151979446411
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,512,4,0,1.3321248054504395
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,1024,4,0,2.505843186378479
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,2048,4,0,5.3007200241088865
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,4096,4,0,13.177984046936036
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,8192,4,0,36.87857894897461
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,16384,4,0,118.37522811889649
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,32768,4,0,398.6305847167969
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,16,4,0,0.8365503966808319
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,32,4,0,0.8620127975940705
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,64,4,0,0.9091455936431885
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,128,4,0,0.9572704076766968
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,256,4,0,1.276310384273529
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,512,4,0,2.3916127920150756
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,1024,4,0,4.775324821472168
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,2048,4,0,10.796390342712403
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,4096,4,0,26.765385627746582
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,8192,4,0,75.78548889160156
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,16384,4,0,241.87836608886718
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,16,4,0,0.8753919899463654
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,32,4,0,0.9302847981452942
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,64,4,0,0.9704287946224213
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,128,4,0,1.2480288028717041
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,256,4,0,2.3261183977127073
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,512,4,0,4.533708763122559
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,1024,4,0,9.608652782440185
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,2048,4,0,21.76469440460205
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,4096,4,0,55.49081573486328
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,8192,4,0,153.38406982421876
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,16,4,0,0.9378015995025635
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,32,4,0,0.9617727994918823
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,64,4,0,1.2693152189254762
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,128,4,0,2.2256832122802734
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,256,4,0,4.2527423858642575
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,512,4,0,9.033334255218506
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,1024,4,0,19.40913257598877
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,2048,4,0,43.500684356689455
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,4096,4,0,111.9385139465332
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,16,4,0,1.0666623890399933
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,32,4,0,1.361360001564026
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,64,4,0,2.297219181060791
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,128,4,0,4.115382432937622
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,256,4,0,8.476848220825195
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,512,4,0,18.064934539794923
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,1024,4,0,39.12692832946777
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,2048,4,0,90.26345138549804
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,16,4,0,1.5831583857536315
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,32,4,0,2.5100192070007323
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,64,4,0,4.2939231395721436
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,128,4,0,8.22870397567749
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,256,4,0,17.09442558288574
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,512,4,0,36.28043174743652
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,1024,4,0,79.55868301391601
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,16,4,0,2.955759954452515
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,32,4,0,4.725004816055298
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,64,4,0,8.523219203948974
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,128,4,0,16.638198471069337
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,256,4,0,34.56169548034668
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,512,4,0,73.23730239868163
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,16,8,0,0.858704000711441
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,32,8,0,0.837663996219635
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,64,8,0,0.8364351987838745
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,128,8,0,0.8275071978569031
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,256,8,0,0.8336479961872101
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,512,8,0,0.8318527996540069
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,1024,8,0,0.8428448021411896
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,2048,8,0,0.8680703938007355
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,4096,8,0,0.9393504023551941
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,8192,8,0,1.5545151829719543
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,16384,8,0,4.253471994400025
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,32768,8,0,11.806764793395995
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,65536,8,0,42.010797119140626
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1,131072,8,0,164.09738464355468
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,16,8,0,0.8376128077507019
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,32,8,0,0.8318559944629669
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,64,8,0,0.8442304015159607
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,128,8,0,0.8329823970794678
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,256,8,0,0.8355520009994507
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,512,8,0,0.8362496078014374
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,1024,8,0,0.8626175999641419
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,2048,8,0,0.9126175999641418
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,4096,8,0,1.1847488045692445
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,8192,8,0,2.6856127977371216
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,16384,8,0,7.852947187423706
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,32768,8,0,24.288067054748534
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,65536,8,0,87.19052200317383
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,2,131072,8,0,333.2389862060547
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,16,8,0,0.8442719936370849
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,32,8,0,0.8503199934959411
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,64,8,0,0.8435360014438629
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,128,8,0,0.861894404888153
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,256,8,0,0.8454816043376923
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,512,8,0,0.861055988073349
