framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,batch_size,isl,tp_size,step,latency
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,65536,2,0,0.14969279766082763
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,131072,2,0,0.18768320083618165
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,16,2,0,0.09499840140342712
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,32,2,0,0.10151360034942628
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,64,2,0,0.10124800205230713
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,128,2,0,0.09867839813232422
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,256,2,0,0.09959040284156799
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,512,2,0,0.09750080108642578
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,1024,2,0,0.10112320184707642
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,2048,2,0,0.10176000595092774
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,4096,2,0,0.10463039875030518
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,8192,2,0,0.10744320154190064
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,16384,2,0,0.11773760318756103
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,32768,2,0,0.1293984055519104
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,65536,2,0,0.15917439460754396
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,131072,2,0,0.21005759239196778
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,16,2,0,0.09777600169181824
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,32,2,0,0.10480959415435791
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,64,2,0,0.10355839729309083
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,128,2,0,0.10094399452209472
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,256,2,0,0.10255999565124511
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,512,2,0,0.10110399723052979
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,1024,2,0,0.10327999591827393
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,2048,2,0,0.10512319803237916
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,4096,2,0,0.10775359869003295
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,8192,2,0,0.11310080289840699
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,16384,2,0,0.12237440347671509
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,32768,2,0,0.14151040315628052
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,65536,2,0,0.17868160009384154
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,131072,2,0,0.24823360443115233
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,16,2,0,0.09324799776077271
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,32,2,0,0.10403519868850708
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,64,2,0,0.10005760192871094
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,128,2,0,0.09959679841995239
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,256,2,0,0.09848960041999817
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,512,2,0,0.10042879581451417
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,1024,2,0,0.1029088020324707
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,2048,2,0,0.10354559421539307
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,4096,2,0,0.10385279655456543
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,8192,2,0,0.11288959980010986
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,16384,2,0,0.12357439994812011
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,32768,2,0,0.14644800424575805
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,65536,2,0,0.19172799587249756
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,131072,2,0,0.2775007963180542
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,16,2,0,0.09347519874572754
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,32,2,0,0.10429439544677735
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,64,2,0,0.10033600330352783
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,128,2,0,0.10039999485015869
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,256,2,0,0.09915199875831604
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,512,2,0,0.10172799825668336
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,1024,2,0,0.10387519598007203
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,2048,2,0,0.10499520301818847
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,4096,2,0,0.10554239749908448
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,8192,2,0,0.11560640335083008
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,16384,2,0,0.12785919904708862
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,32768,2,0,0.15664639472961425
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,65536,2,0,0.20796799659729004
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,131072,2,0,0.3123647928237915
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,16,2,0,0.09279999732971192
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,32,2,0,0.10180799961090088
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,64,2,0,0.09919999837875366
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,128,2,0,0.0983135998249054
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,256,2,0,0.0988640010356903
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,512,2,0,0.09960640072822571
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,1024,2,0,0.10318080186843873
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,2048,2,0,0.10338879823684692
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,4096,2,0,0.11253119707107544
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,8192,2,0,0.12289279699325562
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,16384,2,0,0.14048320055007935
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,32768,2,0,0.17787519693374634
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,65536,2,0,0.24430398941040038
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,131072,2,0,0.38292479515075684
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,16,2,0,0.09055359959602356
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,32,2,0,0.10053119659423829
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,64,2,0,0.10020159482955933
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,128,2,0,0.09781439900398255
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,256,2,0,0.10142079591751099
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,512,2,0,0.1021664023399353
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,1024,2,0,0.10399999618530273
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,2048,2,0,0.11068160533905029
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,4096,2,0,0.12277760505676269
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,8192,2,0,0.13841279745101928
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,16384,2,0,0.17738560438156128
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,32768,2,0,0.24676480293273925
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,65536,2,0,0.3838655948638916
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,131072,2,0,0.7103072166442871
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,16,2,0,0.08383039832115173
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,32,2,0,0.09490240216255189
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,64,2,0,0.09526399970054626
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,128,2,0,0.09642559885978699
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,256,2,0,0.0989791989326477
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,512,2,0,0.09827839732170104
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,1024,2,0,0.11065280437469482
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,2048,2,0,0.12021440267562866
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,4096,2,0,0.13804479837417602
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,8192,2,0,0.17387839555740356
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,16384,2,0,0.24306879043579102
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,32768,2,0,0.3802623987197876
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,65536,2,0,0.7067423820495605
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,131072,2,0,1.3532544136047364
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,16,2,0,0.07851840257644653
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,32,2,0,0.07764800190925598
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,64,2,0,0.08011199831962586
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,128,2,0,0.08184000253677368
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,256,2,0,0.09582399725914001
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,512,2,0,0.10837440490722657
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,1024,2,0,0.12268160581588745
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,2048,2,0,0.14076160192489623
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,4096,2,0,0.17819199562072754
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,8192,2,0,0.24459199905395507
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,16384,2,0,0.38578879833221436
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,32768,2,0,0.6964608192443847
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,65536,2,0,1.3137311935424805
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,131072,2,0,2.5585311889648437
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,16,2,0,0.08907840251922608
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,32,2,0,0.0898144006729126
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,64,2,0,0.09060800075531006
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,128,2,0,0.09283519983291626
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,256,2,0,0.12514879703521728
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,512,2,0,0.14695039987564087
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1024,2,0,0.16401920318603516
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,2048,2,0,0.20061759948730468
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,4096,2,0,0.2704319953918457
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,8192,2,0,0.40860161781311033
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,16384,2,0,0.7106400012969971
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,32768,2,0,1.3070783615112305
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,65536,2,0,2.492793655395508
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,131072,2,0,4.864329528808594
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,16,2,0,0.11152640581130982
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,32,2,0,0.11338560581207276
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,64,2,0,0.11784319877624512
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,128,2,0,0.1214143991470337
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,256,2,0,0.1334720015525818
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,512,2,0,0.15334399938583373
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,1024,2,0,0.1897536039352417
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,2048,2,0,0.2589888095855713
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,4096,2,0,0.3989311933517456
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,8192,2,0,0.6759071826934815
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,16384,2,0,1.2306816101074218
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,32768,2,0,2.3396160125732424
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,65536,2,0,4.557292938232422
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,131072,2,0,8.998303985595703
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,16,2,0,0.19378880262374878
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,32,2,0,0.19497280120849608
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,64,2,0,0.20094079971313478
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,128,2,0,0.21098880767822265
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,256,2,0,0.23197760581970214
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,512,2,0,0.27006399631500244
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,1024,2,0,0.340774393081665
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,2048,2,0,0.4809696197509766
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,4096,2,0,0.7591263771057128
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,8192,2,0,1.3140607833862306
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,16384,2,0,2.423299217224121
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,32768,2,0,4.643468856811523
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,65536,2,0,9.088054656982422
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,16,2,0,0.3355423927307129
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,32,2,0,0.33696320056915285
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,64,2,0,0.34870400428771975
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,128,2,0,0.3671839952468872
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,256,2,0,0.40653119087219236
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,512,2,0,0.4847104072570801
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,1024,2,0,0.6257599830627442
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,2048,2,0,0.9054400444030761
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,4096,2,0,1.4635199546813964
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,8192,2,0,2.577299118041992
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,16384,2,0,4.8066974639892575
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,32768,2,0,9.261209869384766
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,16,4,0,0.08023040294647217
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,32,4,0,0.08475840091705322
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,64,4,0,0.08454399704933166
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,128,4,0,0.0837984025478363
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,256,4,0,0.08329920172691345
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,512,4,0,0.08475520014762879
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,1024,4,0,0.08857600092887878
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,2048,4,0,0.0889855980873108
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,4096,4,0,0.0902944028377533
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,8192,4,0,0.09513599872589111
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,16384,4,0,0.10195839405059814
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,32768,4,0,0.11792639493942261
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,65536,4,0,0.12845120429992676
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,131072,4,0,0.14645440578460694
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,16,4,0,0.08005759716033936
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,32,4,0,0.08373759984970093
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,64,4,0,0.08310400247573853
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,128,4,0,0.08203840255737305
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,256,4,0,0.08259519934654236
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,512,4,0,0.0843455970287323
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,1024,4,0,0.08440960049629212
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,2048,4,0,0.08560320138931274
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,4096,4,0,0.08906559944152832
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,8192,4,0,0.09366080164909363
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,16384,4,0,0.10310720205307007
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,32768,4,0,0.11331520080566407
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,65536,4,0,0.13165440559387206
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,131072,4,0,0.16813119649887084
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,16,4,0,0.07519680261611938
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,32,4,0,0.07950400114059449
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,64,4,0,0.07847359776496887
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,128,4,0,0.07826560139656066
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,256,4,0,0.07756800055503846
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,512,4,0,0.07737280130386352
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,1024,4,0,0.07990080118179321
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,2048,4,0,0.08219839930534363
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,4096,4,0,0.08501759767532349
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,8192,4,0,0.09057919979095459
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,16384,4,0,0.09911360144615174
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,32768,4,0,0.11199359893798828
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,65536,4,0,0.13999680280685425
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,131072,4,0,0.19258559942245485
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,16,4,0,0.07868160009384155
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,32,4,0,0.0828607976436615
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,64,4,0,0.08161919713020324
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,128,4,0,0.08124799728393554
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,256,4,0,0.08086079955101014
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,512,4,0,0.08115519881248474
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,1024,4,0,0.08261119723320007
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,2048,4,0,0.08529279828071594
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,4096,4,0,0.08828480243682861
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,8192,4,0,0.09471679925918579
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,16384,4,0,0.10425280332565308
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,32768,4,0,0.12315200567245484
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,65536,4,0,0.15978239774703978
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,131072,4,0,0.2306432008743286
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,16,4,0,0.0760479986667633
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,32,4,0,0.08163520097732543
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,64,4,0,0.08016319870948792
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,128,4,0,0.07989119887351989
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,256,4,0,0.07988160252571105
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,512,4,0,0.08073599934577942
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,1024,4,0,0.0834496021270752
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,2048,4,0,0.0839680016040802
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,4096,4,0,0.08696320056915283
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,8192,4,0,0.09565759897232055
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,16384,4,0,0.10619200468063354
